ones,Date,Proton Density,Proton Temperature,Proton Speed,Magnetic Field
1,2002.50136986,5.504,37117.0,383.8,4.1235
1,2002.50148402,5.834,45086.0,386.7,3.9731
1,2002.50159817,5.638,43699.0,379.96,3.934
1,2002.50171233,4.852,40449.0,374.71,3.752
1,2002.50182648,4.843,37786.0,374.15,4.1827
1,2002.50194064,4.935,42616.0,377.84,3.9503
1,2002.50205479,4.897,42374.0,373.18,3.6431
1,2002.50216895,4.858,38929.0,367.86,3.8376
1,2002.50228311,,,357.37,3.9923
1,2002.50239726,,,358.61,3.6199
1,2002.50251142,,,359.84,3.4895
1,2002.50262557,,,356.89,3.7821
1,2002.50273973,,,356.54,4.0184
1,2002.50285388,,,355.79,4.1833
1,2002.50296804,,,348.9,3.6412
1,2002.50308219,,,348.09,3.6807
1,2002.50319635,,,349.81,3.6492
1,2002.5033105,,,345.27,2.7989
1,2002.50342466,,,345.22,3.2126
1,2002.50353881,,,341.6,3.6438
1,2002.50365297,,,338.78,3.6725
1,2002.50376712,,,338.88,3.7896
1,2002.50388128,,,335.24,3.9964
1,2002.50399543,,,328.12,3.8469
1,2002.50410959,,,327.57,3.7746
1,2002.50422374,,,327.65,3.4056
1,2002.5043379,,,318.95,3.845
1,2002.50445205,,,317.55,3.5983
1,2002.50456621,,,314.98,3.2761
1,2002.50468037,,,318.05,2.5967
1,2002.50479452,,,317.32,3.1545
1,2002.50490868,,,310.83,3.1752
1,2002.50502283,,,303.97,3.0213
1,2002.50513699,,,302.41,2.6097
1,2002.50525114,,,299.03,2.6851
1,2002.5053653,,,295.79,2.6482
1,2002.50547945,,,295.06,2.7479
1,2002.50559361,,,297.62,2.58
1,2002.50570776,,,302.18,3.4981
1,2002.50582192,,,304.19,3.9783
1,2002.50593607,,,311.25,4.5986
1,2002.50605023,,,317.29,5.6023
1,2002.50616438,,,312.72,6.0052
1,2002.50627854,,,317.95,5.9949
1,2002.50639269,,,315.47,5.8275
1,2002.50650685,,,322.87,5.0254
1,2002.506621,,,322.4,4.6717
1,2002.50673516,17.194,41631.0,318.84,3.5102
1,2002.50684932,15.938,41708.0,341.98,3.8312
1,2002.50696347,13.565,46088.0,339.35,3.8976
1,2002.50707763,20.347,45534.0,346.89,3.3582
1,2002.50719178,22.465,56486.0,355.46,3.0028
1,2002.50730594,23.985,60550.0,355.1,5.1983
1,2002.50742009,24.003,68822.0,350.53,4.8076
1,2002.50753425,25.463,66235.0,353.01,5.6965
1,2002.5076484,,,341,9.6286
1,2002.50776256,,,342.8,9.87
1,2002.50787671,,,349.59,11.0147
1,2002.50799087,,,352.65,12.1041
1,2002.50810502,21.902,53719.0,349.95,11.4936
1,2002.50821918,14.646,83210.0,374,12.6517
1,2002.50833333,14.071,115930.0,392.41,12.4415
1,2002.50844749,17.16,136030.0,405.14,12.3776
1,2002.50856164,17.712,128160.0,412.75,12.0482
1,2002.5086758,17.222,132730.0,399.67,12.5061
1,2002.50878995,17.03,114560.0,405.8,12.5575
1,2002.50890411,15.933,151430.0,397.21,11.4132
1,2002.50901826,15.925,154820.0,402.07,10.9302
1,2002.50913242,16.672,133160.0,421.29,10.7755
1,2002.50924658,15.683,135700.0,420.56,10.1066
1,2002.50936073,13.632,109040.0,426.08,11.4917
1,2002.50947489,13.582,154290.0,431.24,10.9443
1,2002.50958904,13.689,150010.0,425.72,11.6583
1,2002.5097032,14.079,157520.0,431.4,11.398
1,2002.50981735,14.462,148340.0,442.69,11.6394
1,2002.50993151,13.449,143790.0,446.13,11.4341
1,2002.51004566,12.255,180600.0,446.91,10.4319
1,2002.51015982,12.824,201590.0,471.2,11.8436
1,2002.51027397,15.092,269010.0,529.67,12.0139
1,2002.51038813,14.133,302430.0,525.82,11.3371
1,2002.51050228,12.3,319480.0,539.91,8.1911
1,2002.51061644,10.197,288540.0,535.93,7.1826
1,2002.51073059,10.692,276420.0,537.46,6.9904
1,2002.51084475,7.899,241950.0,561.51,8.2172
1,2002.5109589,5.961,186730.0,566.43,5.8188
1,2002.51107306,5.701,210240.0,548.67,3.9218
1,2002.51118721,5.63,188610.0,537.91,5.0301
1,2002.51130137,5.958,147690.0,548.31,5.6622
1,2002.51141553,5.469,101490.0,560.53,5.6612
1,2002.51152968,4.802,98147.0,544.87,5.6894
1,2002.51164384,5.068,99546.0,541.34,5.2424
1,2002.51175799,4.889,106350.0,541.41,4.7594
1,2002.51187215,4.792,94870.0,535.65,5.5416
1,2002.5119863,4.088,89322.0,540.88,6.0794
1,2002.51210046,3.261,96799.0,528.15,5.6679
1,2002.51221461,2.84,77545.0,515.31,5.5996
1,2002.51232877,3.463,98084.0,499.65,5.2258
1,2002.51244292,3.134,105570.0,503.69,5.667
1,2002.51255708,3.198,109890.0,485.87,5.7215
1,2002.51267123,4.286,71529.0,467.59,5.633
1,2002.51278539,5,70833.0,457.4,5.5443
1,2002.51289954,5.277,43422.0,445.74,5.6632
1,2002.5130137,5.67,60031.0,436.27,5.0534
1,2002.51312785,6.603,65406.0,435.78,4.7932
1,2002.51324201,6.971,49471.0,432.92,4.875
1,2002.51335616,5.35,50025.0,427.95,5.3207
1,2002.51347032,4.615,55796.0,427.57,5.464
1,2002.51358447,4.989,54924.0,423.61,5.5028
1,2002.51369863,5.299,55912.0,420.05,5.2465
1,2002.51381279,6.791,34342.0,425.19,4.7039
1,2002.51392694,5.877,41830.0,412.47,4.5184
1,2002.5140411,5.012,51462.0,409.46,4.6034
1,2002.51415525,3.833,69912.0,405.98,4.6272
1,2002.51426941,4.281,68406.0,408.67,4.7334
1,2002.51438356,4.836,57640.0,417.5,4.6759
1,2002.51449772,4.124,74221.0,401.49,4.7724
1,2002.51461187,4.128,75299.0,400.74,4.8934
1,2002.51472603,4.352,72128.0,408.66,4.8153
1,2002.51484018,5.075,48777.0,412.73,4.7358
1,2002.51495434,5.297,39391.0,412.32,5.0471
1,2002.51506849,4.918,57091.0,401.32,5.2706
1,2002.51518265,4.417,75805.0,389.91,5.3025
1,2002.5152968,4.932,61835.0,393.6,5.2162
1,2002.51541096,5.198,58050.0,397.39,5.1336
1,2002.51552511,5.053,35819.0,399.84,5.9136
1,2002.51563927,5.381,53802.0,394.9,6.0886
1,2002.51575342,4.919,97245.0,383.08,6.1311
1,2002.51586758,5.065,74240.0,386.38,6.1273
1,2002.51598174,4.888,75648.0,383.66,5.907
1,2002.51609589,5.991,43410.0,385.84,6.0247
1,2002.51621005,6.324,41500.0,385.55,6.7262
1,2002.5163242,6.355,49777.0,382.99,6.4961
1,2002.51643836,7.048,48165.0,386.41,6.6462
1,2002.51655251,7.77,44295.0,387.09,7.1475
1,2002.51666667,7.385,48587.0,388.24,6.6881
1,2002.51678082,7.632,59365.0,387.18,6.8777
1,2002.51689498,6.916,79413.0,379.5,7.1896
1,2002.51700913,8.035,76909.0,391.83,7.2448
1,2002.51712329,8.811,84466.0,395.06,7.6786
1,2002.51723744,8.149,82833.0,389.98,7.7984
1,2002.5173516,11.39,62630.0,402.93,7.434
1,2002.51746575,9.392,74979.0,393.67,7.6655
1,2002.51757991,8.828,81455.0,391.95,8.1014
1,2002.51769406,14.67,82600.0,417.87,7.0035
1,2002.51780822,10.909,63123.0,407.94,8.4262
1,2002.51792237,10.191,62323.0,406.35,8.7629
1,2002.51803653,11.158,67004.0,415.28,9.0767
1,2002.51815067999,11.495,79029.0,420.6,9.3253
1,2002.51826484,12.308,93908.0,419.08,8.9971
1,2002.518379,14.884,100950.0,433.85,7.1216
1,2002.51849315,14.164,111890.0,429.69,6.7608
1,2002.51860731,14.294,115140.0,432.91,6.2766
1,2002.51872146,13.228,113940.0,431.09,6.5804
1,2002.51883562,13.434,117720.0,437.46,6.9427
1,2002.51894977,12.471,113340.0,441,7.1774
1,2002.51906393,12.629,124170.0,443.41,6.5695
1,2002.51917808,12.155,138150.0,446.64,5.948
1,2002.51929224,11.811,124760.0,444.42,5.9954
1,2002.51940639,12.154,112100.0,451.93,6.6012
1,2002.51952055,10.253,109450.0,454.67,8.1799
1,2002.5196347,8.848,118090.0,449.3,8.0432
1,2002.51974886,9.419,127860.0,453.74,7.1798
1,2002.51986301,9.263,120320.0,454.23,7.0258
1,2002.51997717,9.149,110050.0,465.28,8.0324
1,2002.52009132,8.341,113470.0,463.51,7.819
1,2002.52020548,7.622,113940.0,461.74,7.5228
1,2002.52031963,6.882,105990.0,472.69,7.3628
1,2002.52043379,7.261,119480.0,470.67,6.584
1,2002.52054795,7.367,155030.0,480.87,5.738
1,2002.5206621,6.593,143320.0,485.32,5.4604
1,2002.52077626,6.326,135200.0,485.31,5.3474
1,2002.52089041,6.053,135200.0,482.56,4.6702
1,2002.52100457,5.743,140500.0,481.21,4.2775
1,2002.52111872,5.896,118310.0,491,4.4416
1,2002.52123288,6.708,108730.0,502.19,5.867
1,2002.52134703,7.348,133370.0,502.88,5.2122
1,2002.52146119,6.863,154460.0,492.79,3.7989
1,2002.52157534,5.919,154280.0,498.46,3.5965
1,2002.5216895,5.231,144430.0,511.99,3.0537
1,2002.52180365,5.483,124640.0,486.64,3.4405
1,2002.52191781,5.637,97837.0,472.24,4.1114
1,2002.52203196,5.556,100570.0,467.54,4.1707
1,2002.52214612,5.413,105300.0,464.44,4.2143
1,2002.52226027,5.202,104520.0,463.39,4.331
1,2002.52237443,5.203,96794.0,455.74,4.2696
1,2002.52248858,5.83,105850.0,444.63,4.4565
1,2002.52260274,5.835,100740.0,433.67,4.408
1,2002.52271689,6.884,71087.0,429.45,4.0881
1,2002.52283105,7.097,82063.0,422.42,4.9838
1,2002.52294521,6.886,94454.0,417.55,4.8024
1,2002.52305936,7.225,91585.0,410.99,4.9776
1,2002.52317352,7.046,91324.0,406.63,4.8755
1,2002.52328767,6.835,80284.0,405.95,4.5716
1,2002.52340183,6.515,63242.0,396.7,5.0781
1,2002.52351598,7.445,38289.0,393.35,5.1594
1,2002.52363014,7.323,31181.0,396.66,5.1648
1,2002.52374429,7.472,33308.0,394.81,5.559
1,2002.52385845,7.705,37367.0,395.87,5.7714
1,2002.52397259999,7.58,39292.0,390.79,5.5891
1,2002.52408676,7.665,32083.0,386.69,5.8721
1,2002.52420091,7.766,40644.0,390.66,5.756
1,2002.52431507,7.784,44242.0,388.5,4.961
1,2002.52442922,7.53,55672.0,387.58,4.5079
1,2002.52454338,7.709,54839.0,387.18,4.9174
1,2002.52465753,7.481,59659.0,381.24,4.1374
1,2002.52477169,7.996,72012.0,375.28,4.7241
1,2002.52488584,8.279,68770.0,375.72,4.3596
1,2002.525,7.418,74195.0,377.69,4.2604
1,2002.52511416,7.855,55370.0,369.25,4.4401
1,2002.52522831,8.013,44965.0,366.06,5.3544
1,2002.52534247,7.343,35622.0,371.72,5.61
1,2002.52545662,8.018,33244.0,377.37,5.5498
1,2002.52557078,10.195,39753.0,384,5.2898
1,2002.52568493,10.871,41509.0,381.53,4.8522
1,2002.52579909,14.768,57287.0,389.77,5.3815
1,2002.52591324,18.527,62520.0,391.65,6.9555
1,2002.5260274,22.973,55402.0,395.98,9.0991
1,2002.52614155,23.666,54277.0,393.72,9.7021
1,2002.52625571,22.439,48980.0,388.35,8.6967
1,2002.52636986,18.618,36064.0,386.24,9.0173
1,2002.52648402,19.169,52339.0,404.91,10.9211
1,2002.52659817,13.132,111070.0,411.72,12.1958
1,2002.52671233,15.95,91070.0,419.34,13.7902
1,2002.52682648,19.459,81717.0,433.18,15.6063
1,2002.52694064,22.01,110030.0,434.88,14.1781
1,2002.52705479,15.71,183040.0,450.24,11.7438
1,2002.52716895,12.396,264890.0,484.02,10.9045
1,2002.52728311,11.605,232460.0,506.31,12.1487
1,2002.52739726,10.135,190100.0,525.71,11.5357
1,2002.52751142,11.637,201900.0,541.01,9.8272
1,2002.52762557,11.976,195890.0,542.69,8.7618
1,2002.52773973,8.586,183470.0,530.99,6.4991
1,2002.52785388,7.679,152570.0,533.14,6.5067
1,2002.52796804,7.744,140000.0,542.34,6.0061
1,2002.52808219,6.999,133320.0,531.64,5.5873
1,2002.52819635,5.347,120790.0,510.76,6.1218
1,2002.5283105,4.558,93257.0,505.8,6.4045
1,2002.52842466,4.579,128960.0,550.75,5.0195
1,2002.52853881,4.343,102640.0,539.86,5.0297
1,2002.52865297,4.261,108130.0,509.68,5.0435
1,2002.52876712,4.269,122470.0,492.66,5.0871
1,2002.52888128,4.244,120900.0,476.22,4.9114
1,2002.52899543,4.298,95578.0,479.07,5.2233
1,2002.52910959,4.632,114960.0,470.24,4.5497
1,2002.52922374,5.021,110420.0,465.24,4.6055
1,2002.5293379,4.789,98162.0,457.91,4.4193
1,2002.52945205,5.163,94201.0,455.09,4.7864
1,2002.52956621,5.93,75908.0,449.81,5.0834
1,2002.52968037,5.639,97758.0,439.12,3.5083
1,2002.52979451999,5.133,80082.0,442.18,4.6459
1,2002.52990868,5.503,74719.0,445.04,4.7329
1,2002.53002283,6.074,73423.0,443.72,5.452
1,2002.53013699,5.282,57968.0,441.79,6.1267
1,2002.53025114,4.518,71293.0,433.74,5.9923
1,2002.5303653,4.449,60967.0,432.11,5.5895
1,2002.53047945,3.905,70631.0,433.41,5.6293
1,2002.53059361,3.643,90958.0,441.53,5.5302
1,2002.53070776,4.429,68576.0,465.09,4.865
1,2002.53082192,4.61,66814.0,458.04,5.1848
1,2002.53093607,4.729,59267.0,455.55,5.1994
1,2002.53105023,5.04,67236.0,449.67,5.0049
1,2002.53116438,4.975,69559.0,444.84,4.8577
1,2002.53127854,4.456,46828.0,443.35,4.6859
1,2002.53139269,4.228,57563.0,439,4.5385
1,2002.53150685,4.078,42916.0,435.84,4.3353
1,2002.531621,3.669,58711.0,436.49,4.0137
1,2002.53173516,3.297,56936.0,430.07,3.5015
1,2002.53184932,3.086,50881.0,417.8,3.0407
1,2002.53196347,2.916,61105.0,404.17,3.3706
1,2002.53207763,2.757,49549.0,405.17,3.6421
1,2002.53219178,2.872,45512.0,400.56,3.6155
1,2002.53230594,3.172,58967.0,397.5,3.4492
1,2002.53242009,3.352,60336.0,393.87,3.5665
1,2002.53253425,3.805,41662.0,392.99,4.0285
1,2002.5326484,5.2,35591.0,397.04,4.6715
1,2002.53276256,5.145,22757.0,393.3,4.6729
1,2002.53287671,5.765,16224.0,388.57,4.4114
1,2002.53299087,4.987,16776.0,379.86,4.9908
1,2002.53310502,,,375.85,4.8425
1,2002.53321918,,,371.24,4.4207
1,2002.53333333,,,369.89,3.8831
1,2002.53344749,,,364.73,4.1758
1,2002.53356164,,,354.12,4.3782
1,2002.5336758,,,349.76,4.5316
1,2002.53378995,,,343.6,4.6589
1,2002.53390411,,,340.12,4.9041
1,2002.53401826,,,336.67,4.9601
1,2002.53413242,,,333.91,4.5293
1,2002.53424658,,,325.55,3.2926
1,2002.53436073,,,315.16,3.499
1,2002.53447489,,,310.89,3.8727
1,2002.53458904,,,308.25,3.6318
1,2002.5347032,,,307.14,3.5738
1,2002.53481735,,,311.54,3.9619
1,2002.53493151,,,313.33,4.9101
1,2002.53504566,,,311.13,3.2726
1,2002.53515982,,,308.1,4.0218
1,2002.53527397,,,311.69,3.1227
1,2002.53538813,,,305.13,2.8389
1,2002.53550228,,,304.31,3.0564
1,2002.53561644,,,295.57,3.9212
1,2002.53573059,,,294.17,3.8067
1,2002.53584475,,,298.35,4.0319
1,2002.5359589,,,301.38,4.036
1,2002.53607306,,,317.83,3.3681
1,2002.53618721,,,331.24,3.0746
1,2002.53630137,,,333.1,4.1656
1,2002.53641553,,,335.49,4.1558
1,2002.53652968,,,337.4,3.4702
1,2002.53664384,,,339.08,3.3181
1,2002.53675799,,,343.21,3.0397
1,2002.53687215,,,342.99,2.7579
1,2002.5369863,,,340.79,2.6
1,2002.53710046,,,334.81,3.0366
1,2002.53721461,,,334.64,5.626
1,2002.53732877,,,336.68,7.8316
1,2002.53744292,,,338.23,5.296
1,2002.53755708,,,336.29,4.1588
1,2002.53767123,,,336.96,3.3774
1,2002.53778539,,,333.68,3.8643
1,2002.53789954,8.273,62514.0,344.61,8.5243
1,2002.5380137,7.972,66824.0,355.01,9.2517
1,2002.53812785,8.273,72642.0,368.51,8.5574
1,2002.53824201,7.671,59433.0,376.46,7.2745
1,2002.53835616,8.087,92323.0,393.79,7.1553
1,2002.53847032,9.187,114970.0,411.82,7.6477
1,2002.53858447,11.381,95944.0,421.11,7.5838
1,2002.53869863,10.913,95957.0,422.36,7.8953
1,2002.53881279,9.119,110320.0,414.43,8.6122
1,2002.53892694,10.005,114730.0,417.12,8.6984
1,2002.5390411,11.128,116770.0,418.81,8.51
1,2002.53915525,9.988,103240.0,406.52,9.0355
1,2002.53926941,10.806,111050.0,409.65,8.343
1,2002.53938356,10.163,127420.0,404.51,7.4913
1,2002.53949772,9.945,74845.0,408.31,8.4307
1,2002.53961187,9.272,88031.0,410.78,7.1146
1,2002.53972603,8.364,88144.0,409.48,7.2248
1,2002.53984018,8.458,85342.0,415.24,7.167
1,2002.53995434,8.231,95540.0,406.06,7.1446
1,2002.54006849,7.616,114190.0,398.2,7.0742
1,2002.54018265,7.968,116360.0,397.12,7.4454
1,2002.5402968,7.914,105180.0,405.86,7.1015
1,2002.54041096,8.701,94948.0,407.71,7.6053
1,2002.54052511,7.946,107700.0,400.31,7.3385
1,2002.54063927,8.322,84125.0,403.11,7.5529
1,2002.54075342,8.131,89037.0,405.97,7.7023
1,2002.54086758,7.203,91477.0,400.55,7.3336
1,2002.54098174,6.788,100540.0,390.03,7.4879
1,2002.54109589,8.275,96966.0,400.24,8.1248
1,2002.54121005,8.115,88674.0,405.94,7.8897
1,2002.5413242,7.385,92417.0,408.21,6.8716
1,2002.54143836,14.328,191480.0,454.7,12.0231
1,2002.54155251,19.315,255750.0,515.84,15.0845
1,2002.54166667,14.923,243810.0,521.54,14.0424
1,2002.54178082,12.813,134090.0,496.85,15.1658
1,2002.54189498,15.036,212610.0,494.22,11.5319
1,2002.54200913,13.031,256160.0,494,9.8421
1,2002.54212329,12.341,228370.0,482.65,9.0305
1,2002.54223744,10.998,232090.0,487.01,6.9476
1,2002.5423516,10.235,206400.0,476.43,6.344
1,2002.54246575,9.881,180610.0,468.83,5.6024
1,2002.54257991,8.651,182140.0,466.11,4.3962
1,2002.54269406,7.883,174700.0,461.47,4.5509
1,2002.54280822,7.217,145110.0,450.26,4.9878
1,2002.54292237,6.445,129660.0,442.14,5.0562
1,2002.54303653,5.465,134620.0,436.41,5.2289
1,2002.54315068,4.835,111550.0,441.25,5.6507
1,2002.54326484,4.148,111170.0,442.24,5.8551
1,2002.543379,4.292,108650.0,435.89,5.3109
1,2002.54349315,3.177,93948.0,435.06,5.5928
1,2002.54360731,3.855,104120.0,418.57,4.7164
1,2002.54372146,3.352,114020.0,411.24,4.53
1,2002.54383562,1.415,134220.0,424.97,6.126
1,2002.54394977,1.023,156880.0,428.97,6.3655
1,2002.54406393,0.97,146320.0,421.51,6.4258
1,2002.54417808,0.842,139940.0,424.71,6.4073
1,2002.54429224,0.933,145680.0,436.12,6.4299
1,2002.54440639,0.977,149710.0,452.39,6.5425
1,2002.54452055,0.935,136540.0,451.5,6.2841
1,2002.5446347,1.031,111860.0,433.83,6.2579
1,2002.54474886,1.204,108930.0,434.72,5.9529
1,2002.54486301,1.448,110400.0,433.28,5.5612
1,2002.54497717,1.203,91750.0,448.97,6.2598
1,2002.54509132,1.04,88773.0,453.95,6.217
1,2002.54520548,1.014,100960.0,467.16,6.1831
1,2002.54531963,0.989,67764.0,477.34,5.9645
1,2002.54543379,1.004,49438.0,486.1,5.9836
1,2002.54554795,1.403,56185.0,477.2,6.0181
1,2002.5456621,1.513,53019.0,468.76,6.2753
1,2002.54577626,1.44,55975.0,454.5,5.7328
1,2002.54589041,1.439,66889.0,465.84,5.1348
1,2002.54600457,1.53,63414.0,460.32,5.2517
1,2002.54611872,1.379,125870.0,453.59,4.659
1,2002.54623288,2.989,215510.0,493.21,8.0987
1,2002.54634703,4.47,375900.0,483.03,9.7325
1,2002.54646119,3.337,310770.0,457.07,8.3859
1,2002.54657534,2.492,176210.0,432.46,8.6577
1,2002.5466895,2.754,148990.0,428.41,8.7705
1,2002.54680365,4.406,235250.0,469.91,10.514
1,2002.54691781,6.934,239020.0,539.47,17.6512
1,2002.54703196,0.808,788300.0,728.72,18.9301
1,2002.54714612,0.272,898740.0,737.23,17.8296
1,2002.54726027,0.175,927310.0,795.1,17.8145
1,2002.54737443,0.279,954170.0,805.14,17.6206
1,2002.54748858,0.247,847850.0,817.97,18.4173
1,2002.54760274,0.245,838270.0,809.77,16.934
1,2002.54771689,0.815,865380.0,679.47,8.653
1,2002.54783105,1.206,782820.0,812.08,10.7327
1,2002.54794521,1.535,830670.0,751.98,9.7196
1,2002.54805936,1.118,615660.0,793.18,13.6199
1,2002.54817352,1.833,596320.0,840.82,11.9603
1,2002.54828767,1.591,270820.0,921.67,9.3613
1,2002.54840183,1.304,366470.0,908.85,8.5625
1,2002.54851598,1.547,246810.0,887.21,7.9302
1,2002.54863014,1.505,124160.0,887.79,8.1752
1,2002.54874429,1.51,178530.0,853.39,7.9969
1,2002.54885845,1.451,246240.0,833.68,7.7666
1,2002.5489726,1.335,106510.0,843.54,7.6081
1,2002.54908676,1.55,89009.0,831.79,7.691
1,2002.54920091,1.686,77702.0,824.41,7.7538
1,2002.54931507,1.241,65700.0,811.83,6.0748
1,2002.54942922,1.291,47637.0,792.63,6.0772
1,2002.54954338,1.353,44587.0,776.24,6.0877
1,2002.54965753,1.347,45445.0,760.77,5.9015
1,2002.54977169,1.454,54994.0,745.14,5.7887
1,2002.54988584,1.609,89929.0,724.93,5.485
1,2002.55,1.715,122760.0,713.99,5.3805
1,2002.55011416,1.402,106020.0,711.33,5.5165
1,2002.55022831,1.804,106700.0,688.92,5.5604
1,2002.55034247,2.218,74974.0,662.17,5.8723
1,2002.55045662,2.278,103600.0,652.23,5.3394
1,2002.55057078,2.551,109580.0,640.21,4.8951
1,2002.55068493,2.9,84494.0,624.18,4.9897
1,2002.55079909,3.659,68957.0,617.15,5.581
1,2002.55091324,3.744,64476.0,595.21,5.8803
1,2002.5510274,3.81,67963.0,593.07,5.8951
1,2002.55114155,3.729,67223.0,604.41,5.6438
1,2002.55125571,3.371,48433.0,606.38,5.8008
1,2002.55136986,3.388,46159.0,600.74,5.7476
1,2002.55148402,3.601,32024.0,585.83,6.0389
1,2002.55159817,1.619,21182.0,573.17,6.494
1,2002.55171233,1.19,18129.0,562.94,6.3202
1,2002.55182648,1.615,18165.0,550.96,6.0058
1,2002.55194064,3.857,51700.0,498.71,4.3497
1,2002.55205479,3.315,66302.0,502.22,4.797
1,2002.55216895,5.234,27557.0,515.36,4.4003
1,2002.55228311,3.57,14721.0,530.42,5.5795
1,2002.55239726,3.627,21816.0,518.52,5.3959
1,2002.55251142,3.219,23180.0,518.2,6.0882
1,2002.55262557,2.707,26343.0,515.47,5.5594
1,2002.55273973,2.962,33824.0,511.94,5.0555
1,2002.55285388,3.382,33596.0,512.82,4.1414
1,2002.55296804,3.234,34837.0,499.28,4.5134
1,2002.55308219,3.517,25887.0,489.84,5.0856
1,2002.55319635,3.054,26253.0,491.86,5.2438
1,2002.5533105,3.345,30554.0,492.65,5.3762
1,2002.55342466,4.361,18178.0,528.97,4.9459
1,2002.55353881,4.464,13760.0,510.84,5.1422
1,2002.55365297,4.557,10857.0,504.84,5.3978
1,2002.55376711999,4.606,10460.0,498.47,5.6086
1,2002.55388128,5.368,17980.0,490.68,6.1195
1,2002.55399543,4.906,53183.0,500.76,9.5522
1,2002.55410959,3.722,84927.0,498.06,9.2307
1,2002.55422374,3.865,118100.0,515.93,8.8928
1,2002.5543379,3.562,129510.0,511.94,8.1473
1,2002.55445205,3.341,132750.0,498.25,7.3766
1,2002.55456621,3.611,172200.0,508.83,6.1769
1,2002.55468037,3.392,142290.0,492.36,6.4514
1,2002.55479452,3.501,146150.0,491.38,6.4774
1,2002.55490868,3.907,146620.0,509.13,7.2281
1,2002.55502283,3.796,131130.0,507.97,6.8505
1,2002.55513699,3.921,110520.0,523.45,6.8034
1,2002.55525114,4.094,118880.0,531.88,6.6101
1,2002.5553653,4.046,116710.0,538.43,6.0001
1,2002.55547945,4.191,114160.0,532.9,5.9716
1,2002.55559361,4.033,120340.0,512.36,6.1705
1,2002.55570776,3.956,131100.0,525.66,5.8173
1,2002.55582192,3.626,144820.0,504.88,5.9627
1,2002.55593607,3.551,122240.0,495.92,6.1904
1,2002.55605023,3.449,110200.0,490.34,6.3598
1,2002.55616438,3.969,85397.0,517.84,5.8897
1,2002.55627854,4.532,121310.0,509.06,5.1827
1,2002.55639269,4.609,164970.0,502.11,4.5745
1,2002.55650685,4.907,148660.0,496.93,4.5296
1,2002.556621,4.737,112530.0,483.48,4.9074
1,2002.55673516,5.091,88522.0,481.68,4.5848
1,2002.55684932,5.591,81677.0,481.16,4.1608
1,2002.55696347,5.65,83537.0,472.57,4.2039
1,2002.55707763,5.521,81155.0,462.9,4.5567
1,2002.55719178,5.723,70390.0,469.64,4.0326
1,2002.55730594,5.867,70357.0,457.98,4.5106
1,2002.55742009,6.245,73314.0,459.18,4.8878
1,2002.55753425,6.919,48523.0,452.94,5.6483
1,2002.5576484,8.197,60971.0,449.2,5.1417
1,2002.55776256,5.515,107910.0,475.28,4.5638
1,2002.55787671,6.325,134640.0,487.34,4.1975
1,2002.55799087,6.261,116030.0,495.15,4.1676
1,2002.55810502,7.114,95227.0,486.33,4.1967
1,2002.55821918,9.584,56003.0,457.79,5.5546
1,2002.55833333,11.548,36481.0,450.52,5.1009
1,2002.55844749,14.169,33373.0,440.07,4.384
1,2002.55856164,13.632,31757.0,436.49,4.7576
1,2002.5586758,9.441,57674.0,429.7,6.1002
1,2002.55878995,7.635,58195.0,443.8,5.6266
1,2002.55890411,8.521,74684.0,441.31,4.4035
1,2002.55901826,9.572,76362.0,438.74,4.0579
1,2002.55913242,9.953,56277.0,434.14,4.2018
1,2002.55924658,10.437,49298.0,434.13,4.2594
1,2002.55936073,10.714,50527.0,432.73,4.1212
1,2002.55947489,10.769,47743.0,428.44,2.7343
1,2002.55958903999,11.437,49459.0,421.25,3.0645
1,2002.5597032,11.338,45494.0,404.22,3.3785
1,2002.55981735,3.497,37677.0,411.91,7.1194
1,2002.55993151,4.094,34570.0,434.05,6.8298
1,2002.56004566,4.516,36733.0,421.98,6.9173
1,2002.56015982,5.794,38132.0,415.86,6.1782
1,2002.56027397,3.529,79894.0,424.21,4.9791
1,2002.56038813,3.265,159940.0,441.19,4.0869
1,2002.56050228,3.196,180310.0,443,4.1909
1,2002.56061644,3.273,171710.0,445.24,4.1526
1,2002.56073059,3.225,178460.0,446.37,4.304
1,2002.56084475,3.263,166210.0,441.92,4.4212
1,2002.5609589,3.116,114190.0,438.35,5.5087
1,2002.56107306,3.18,84583.0,437.27,5.2893
1,2002.56118721,3.167,78652.0,437,4.9833
1,2002.56130137,3.331,94247.0,435.35,5.049
